PROJECT,CLASS,COUPLING
spring-boot,ErrorPageFilter,19
spring-boot,RestTemplateBuilder,16
spring-boot,RootUriTemplateHandler,3
spring-boot,RestTemplateCustomizer,1
spring-boot,WebServletHandler,7
spring-boot,DelegatingFilterProxyRegistrationBean,8
spring-boot,MultipartConfigFactory,1
spring-boot,ServletContextInitializerBeans,26
spring-boot,ErrorPageRegistrar,1
spring-boot,WebFilterHandler,7
spring-boot,FilterRegistrationBean,3
spring-boot,ServletListenerRegistrationBean,4
spring-boot,ServletContextInitializer,1
spring-boot,ServletComponentScanRegistrar,7
spring-boot,ServletComponentRegisteringPostProcessor,13
spring-boot,ErrorPageRegistry,1
spring-boot,ServletComponentHandler,4
spring-boot,RegistrationBean,3
spring-boot,ErrorPage,2
spring-boot,WebListenerHandler,4
spring-boot,ErrorPageRegistrarBeanPostProcessor,5
spring-boot,AbstractFilterRegistrationBean,9
spring-boot,ServletRegistrationBean,7
spring-boot,OrderedRequestContextFilter,2
spring-boot,OrderedCharacterEncodingFilter,2
spring-boot,ApplicationContextHeaderFilter,5
spring-boot,OrderedHttpPutFormContentFilter,2
spring-boot,OrderedHiddenHttpMethodFilter,2
spring-boot,SpringApplicationAdminMXBean,0
spring-boot,SpringApplicationAdminMXBeanRegistrar,14
spring-boot,ExitCodeEvent,1
spring-boot,StartupInfoLogger,3
spring-boot,ParentContextApplicationContextInitializer,12
spring-boot,ParentContextCloserApplicationListener,11
spring-boot,SpringApplicationBuilder,15
spring-boot,ExitCodeGenerator,0
spring-boot,BeanDefinitionLoader,18
spring-boot,ApplicationArguments,0
spring-boot,ExitCodeGenerators,2
spring-boot,ResourceBanner,7
spring-boot,ApplicationPid,2
spring-boot,ApplicationRunner,1
spring-boot,SpringNamingStrategy,1
spring-boot,SpringJtaPlatform,4
spring-boot,SpringImplicitNamingStrategy,3
spring-boot,SpringPhysicalNamingStrategy,4
spring-boot,EntityManagerFactoryBuilder,6
spring-boot,Log4J2LoggingSystem,24
spring-boot,ColorConverter,10
spring-boot,ExtendedWhitespaceThrowablePatternConverter,6
spring-boot,WhitespaceThrowablePatternConverter,5
spring-boot,ClasspathLoggingApplicationListener,6
spring-boot,LoggingInitializationContext,2
spring-boot,LoggingSystemProperties,3
spring-boot,LogFile,3
spring-boot,LoggingApplicationListener,19
spring-boot,Slf4JLoggingSystem,4
spring-boot,LoggerConfiguration,2
spring-boot,LoggingSystem,7
spring-boot,LogLevel,0
spring-boot,DefaultLogbackConfiguration,21
spring-boot,LogbackLoggingSystem,23
spring-boot,ExtendedWhitespaceThrowableProxyConverter,2
spring-boot,ColorConverter,4
spring-boot,SpringPropertyAction,6
spring-boot,LogbackConfigurator,10
spring-boot,WhitespaceThrowableProxyConverter,2
spring-boot,SpringProfileAction,7
spring-boot,LevelRemappingAppender,11
spring-boot,SpringBootJoranConfigurator,4
spring-boot,JavaLoggingSystem,9
spring-boot,SimpleFormatter,0
spring-boot,DeferredLog,4
spring-boot,LoggerConfigurationComparator,1
spring-boot,AbstractLoggingSystem,8
spring-boot,SpringBootExceptionHandler,2
spring-boot,LiquibaseServiceLocatorApplicationListener,5
spring-boot,CommonsLoggingLiquibaseLogger,3
spring-boot,SpringPackageScanClassResolver,9
spring-boot,SpringApplicationRunListeners,4
spring-boot,BuildProperties,1
spring-boot,GitProperties,2
spring-boot,InfoProperties,5
spring-boot,PropertySourceUtils,6
spring-boot,RelaxedNames,2
spring-boot,RelaxedDataBinder,28
spring-boot,PropertiesConfigurationFactory,21
spring-boot,PropertySourcesBinder,8
spring-boot,RelaxedBindingNotWritablePropertyException,2
spring-boot,StringToCharArrayConverter,3
spring-boot,OriginCapablePropertyValue,5
spring-boot,PatternPropertyNamePatternsMatcher,1
spring-boot,InetAddressEditor,0
spring-boot,RelaxedConversionService,11
spring-boot,PropertySourcesPropertyValues,17
spring-boot,YamlJavaBeanPropertyConstructor,5
spring-boot,PropertyNamePatternsMatcher,1
spring-boot,RelaxedPropertyResolver,5
spring-boot,DefaultPropertyNamePatternsMatcher,3
spring-boot,PropertyOrigin,3
spring-boot,YamlConfigurationFactory,14
spring-boot,ImageBanner,9
spring-boot,SpringApplicationRunListener,2
spring-boot,XADataSourceWrapper,0
spring-boot,BitronixDependentBeanFactoryPostProcessor,3
spring-boot,PoolingConnectionFactoryBean,12
spring-boot,BitronixXAConnectionFactoryWrapper,4
spring-boot,PoolingDataSourceBean,8
spring-boot,BitronixXADataSourceWrapper,2
spring-boot,NarayanaRecoveryManagerBean,8
spring-boot,NarayanaBeanFactoryPostProcessor,3
spring-boot,DataSourceXAResourceRecoveryHelper,2
spring-boot,NarayanaDataSourceBean,1
spring-boot,NarayanaXAConnectionFactoryWrapper,10
spring-boot,NarayanaConfigurationBean,3
spring-boot,NarayanaXADataSourceWrapper,7
spring-boot,NarayanaProperties,1
spring-boot,AtomikosConnectionFactoryBean,5
spring-boot,AtomikosXAConnectionFactoryWrapper,4
spring-boot,AtomikosDataSourceBean,5
spring-boot,AtomikosProperties,2
spring-boot,AtomikosXADataSourceWrapper,2
spring-boot,AtomikosDependsOnBeanFactoryPostProcessor,4
spring-boot,AtomikosLoggingLevel,0
spring-boot,XAConnectionFactoryWrapper,2
spring-boot,ConcurrentReferenceCachingMetadataReaderFactory,6
spring-boot,SpringApplicationBannerPrinter,10
spring-boot,AnsiOutput,2
spring-boot,AnsiColor,0
spring-boot,AnsiStyle,0
spring-boot,AnsiColors,3
spring-boot,AnsiElement,0
spring-boot,AnsiBackground,0
spring-boot,AnsiPropertySource,12
spring-boot,JsonParser,0
spring-boot,JsonParserFactory,7
spring-boot,JsonSimpleJsonParser,1
spring-boot,GsonJsonParser,6
spring-boot,YamlJsonParser,1
spring-boot,JacksonJsonParser,6
spring-boot,BasicJsonParser,1
spring-boot,JsonJsonParser,5
spring-boot,ConfigurationBeanFactoryMetaData,6
spring-boot,EnableConfigurationPropertiesImportSelector,8
spring-boot,ConfigurationPropertiesBindingPostProcessor,48
spring-boot,ConfigurationPropertiesBindingPostProcessorRegistrar,4
spring-boot,ApplicationFailedEvent,3
spring-boot,EventPublishingRunListener,12
spring-boot,ApplicationEnvironmentPreparedEvent,3
spring-boot,ApplicationStartedEvent,2
spring-boot,ApplicationPreparedEvent,3
spring-boot,ApplicationReadyEvent,3
spring-boot,SpringApplicationEvent,2
spring-boot,EmbeddedServletContainer,0
spring-boot,EmbeddedServletContainerCustomizerBeanPostProcessor,5
spring-boot,XmlEmbeddedWebApplicationContext,5
spring-boot,MimeMappings,2
spring-boot,AnnotationConfigEmbeddedWebApplicationContext,7
spring-boot,UndertowBuilderCustomizer,1
spring-boot,FileSessionPersistence,5
spring-boot,UndertowEmbeddedServletContainerFactory,38
spring-boot,UndertowEmbeddedServletContainer,18
spring-boot,UndertowDeploymentInfoCustomizer,1
spring-boot,EmbeddedServletContainerInitializedEvent,3
spring-boot,EmbeddedServletContainerFactory,2
spring-boot,EmbeddedServletContainerException,0
spring-boot,EmbeddedWebApplicationContext,21
spring-boot,AbstractEmbeddedServletContainerFactory,5
spring-boot,JspServlet,0
spring-boot,ServerPortInfoApplicationContextInitializer,11
spring-boot,WebApplicationContextServletContextAwareProcessor,6
spring-boot,Ssl,1
spring-boot,SslStoreProvider,0
spring-boot,JettyEmbeddedServletContainer,12
spring-boot,ServletContextInitializerConfiguration,5
spring-boot,JettyEmbeddedWebAppContext,3
spring-boot,JasperInitializer,7
spring-boot,JettyEmbeddedErrorHandler,6
spring-boot,JettyServerCustomizer,1
spring-boot,JettyEmbeddedServletContainerFactory,56
spring-boot,InitParameterConfiguringServletContextInitializer,2
spring-boot,EmbeddedServletContainerCustomizer,1
spring-boot,Compression,0
spring-boot,PortInUseException,1
spring-boot,AbstractConfigurableEmbeddedServletContainer,8
spring-boot,ConfigurableEmbeddedServletContainer,7
spring-boot,LazySessionIdGenerator,1
spring-boot,TomcatContextCustomizer,1
spring-boot,TomcatStarter,5
spring-boot,SslStoreProviderUrlStreamHandlerFactory,5
spring-boot,TomcatEmbeddedServletContainerFactory,39
spring-boot,ConnectorStartFailedException,1
spring-boot,SkipPatternJarScanner,8
spring-boot,TomcatEmbeddedContext,5
spring-boot,TomcatResources,6
spring-boot,TomcatErrorPage,4
spring-boot,TomcatConnectorCustomizer,1
spring-boot,TomcatEmbeddedServletContainer,16
spring-boot,TomcatEmbeddedWebappClassLoader,3
spring-boot,ContextIdApplicationContextInitializer,5
spring-boot,AnsiOutputApplicationListener,6
spring-boot,RandomValuePropertySource,6
spring-boot,DelegatingApplicationContextInitializer,9
spring-boot,DelegatingApplicationListener,8
spring-boot,ConfigFileApplicationListener,36
spring-boot,ConfigurationWarningsApplicationContextInitializer,15
spring-boot,TypeExcludeFilter,7
spring-boot,FileEncodingApplicationListener,6
spring-boot,DatabaseDriver,1
spring-boot,JsonComponentModule,13
spring-boot,JsonObjectSerializer,6
spring-boot,JsonObjectDeserializer,12
spring-boot,CommandLineRunner,0
spring-boot,DefaultApplicationArguments,3
spring-boot,FailureAnalyzers,7
spring-boot,ValidationExceptionFailureAnalyzer,4
spring-boot,BeanCurrentlyInCreationFailureAnalyzer,10
spring-boot,ConnectorStartFailureAnalyzer,3
spring-boot,PortInUseFailureAnalyzer,3
spring-boot,AbstractInjectionFailureAnalyzer,10
spring-boot,BindFailureAnalyzer,4
spring-boot,BeanNotOfRequiredTypeFailureAnalyzer,4
spring-boot,NoUniqueBeanDefinitionFailureAnalyzer,10
spring-boot,LoggingFailureAnalysisReporter,3
spring-boot,AbstractFailureAnalyzer,5
spring-boot,FailureAnalysis,0
spring-boot,FailureAnalyzer,1
spring-boot,FailureAnalysisReporter,1
spring-boot,ClearCachesApplicationListener,3
spring-boot,SpringBootBanner,2
spring-boot,ApplicationHome,1
spring-boot,PropertySourceLoader,2
spring-boot,EnumerableCompositePropertySource,6
spring-boot,SpringApplicationJsonEnvironmentPostProcessor,10
spring-boot,EnvironmentPostProcessor,2
spring-boot,YamlPropertySourceLoader,9
spring-boot,PropertiesPropertySourceLoader,5
spring-boot,PropertySourcesLoader,9
spring-boot,SpringProfileDocumentMatcher,6
spring-boot,Banner,1
spring-boot,ApplicationTemp,3
spring-boot,ExitCodeExceptionMapper,0
spring-boot,ApplicationPidFileWriter,12
spring-boot,EmbeddedServerPortFileWriter,5
spring-boot,SystemProperties,1
spring-boot,CloudFoundryVcapEnvironmentPostProcessorTests,5
spring-boot,CloudPlatformTests,4
spring-boot,ImageBannerTests,8
spring-boot,ErrorPageFilterIntegrationTests,31
spring-boot,ErrorPageFilterTests,17
spring-boot,SpringBootServletInitializerTests,13
spring-boot,ServletContextApplicationContextInitializerTests,3
spring-boot,RootUriTemplateHandlerTests,8
spring-boot,RestTemplateBuilderTests,25
spring-boot,WebServletHandlerTests,14
spring-boot,MultipartConfigFactoryTests,3
spring-boot,FilterRegistrationBeanTests,8
spring-boot,ServletRegistrationBeanTests,13
spring-boot,DelegatingFilterProxyRegistrationBeanTests,13
spring-boot,TestMultipartServlet,3
spring-boot,TestFilter,6
spring-boot,TestServlet,4
spring-boot,TestListener,3
spring-boot,AbstractFilterRegistrationBeanTests,12
spring-boot,ServletListenerRegistrationBeanTests,9
spring-boot,WebFilterHandlerTests,20
spring-boot,ServletComponentScanRegistrarTests,8
spring-boot,ServletComponentScanIntegrationTests,10
spring-boot,WebListenerHandlerTests,9
spring-boot,SpringApplicationAdminMXBeanRegistrarTests,17
spring-boot,SpringApplicationBuilderTests,14
spring-boot,ReproTests,5
spring-boot,ApplicationTempTests,2
spring-boot,SimpleMainTests,4
spring-boot,SpringPhysicalNamingStrategyTests,10
spring-boot,TelephoneNumber,3
spring-boot,WhitespaceThrowablePatternConverterTests,3
spring-boot,Log4J2LoggingSystemTests,21
spring-boot,ColorConverterTests,11
spring-boot,ExtendedWhitespaceThrowablePatternConverterTests,3
spring-boot,LoggingApplicationListenerIntegrationTests,11
spring-boot,LogFileTests,7
spring-boot,DeferredLogTests,4
spring-boot,AbstractLoggingSystemTests,6
spring-boot,ExtendedWhitespaceThrowableProxyConverterTests,3
spring-boot,LogbackConfigurationTests,7
spring-boot,WhitespaceThrowableProxyConverterTests,3
spring-boot,LogbackLoggingSystemTests,24
spring-boot,SpringBootJoranConfiguratorTests,13
spring-boot,LevelRemappingAppenderTests,11
spring-boot,ColorConverterTests,8
spring-boot,TestFormatter,0
spring-boot,JavaLoggingSystemTests,12
spring-boot,LoggingApplicationListenerTests,27
spring-boot,LoggerConfigurationComparatorTests,3
spring-boot,LoggingSystemTests,4
spring-boot,MatchedTests,4
spring-boot,InternalOutputCapture,9
spring-boot,FilteredClassPathRunner,8
spring-boot,MockFilter,5
spring-boot,FilteredClassPathRunnerTests,3
spring-boot,MockServlet,3
spring-boot,Matched,8
spring-boot,StartUpLoggerTests,3
spring-boot,SpringPackageScanClassResolverTests,2
spring-boot,CommonsLoggingLiquibaseLoggerTests,4
spring-boot,LiquibaseServiceLocatorApplicationListenerTests,6
spring-boot,BeanDefinitionLoaderTests,6
spring-boot,BuildPropertiesTests,2
spring-boot,GitPropertiesTests,2
spring-boot,InfoPropertiesTests,5
spring-boot,YamlConfigurationFactoryTests,8
spring-boot,SimplerPropertySourcesBindingTests,14
spring-boot,ConverterBindingTests,22
spring-boot,PropertiesConfigurationFactoryMapTests,8
spring-boot,RelaxedNamesTests,1
spring-boot,PropertiesConfigurationFactoryTests,9
spring-boot,PropertySourcesPropertyValuesTests,13
spring-boot,BindingPreparationTests,18
spring-boot,DefaultPropertyNamePatternsMatcherTests,3
spring-boot,RelaxedPropertyResolverTests,9
spring-boot,PropertiesConfigurationFactoryParameterizedTests,9
spring-boot,RelaxedDataBinderTests,37
spring-boot,PropertySourcesBindingTests,15
spring-boot,PropertySourcesBinderTests,3
spring-boot,PropertiesConfigurationFactoryPerformanceTests,11
spring-boot,SpringApplicationBindContextLoader,7
spring-boot,BitronixXAConnectionFactoryWrapperTests,6
spring-boot,BitronixXADataSourceWrapperTests,3
spring-boot,BitronixDependentBeanFactoryPostProcessorTests,8
spring-boot,PoolingDataSourceBeanTests,3
spring-boot,PoolingConnectionFactoryBeanTests,5
spring-boot,NarayanaDataSourceBeanTests,3
spring-boot,NarayanaXAConnectionFactoryWrapperTests,7
spring-boot,NarayanaRecoveryManagerBeanTests,4
spring-boot,NarayanaConfigurationBeanTests,4
spring-boot,NarayanaXADataSourceWrapperTests,4
spring-boot,NarayanaBeanFactoryPostProcessorTests,9
spring-boot,DataSourceXAResourceRecoveryHelperTests,3
spring-boot,AtomikosDataSourceBeanTests,3
spring-boot,AtomikosXADataSourceWrapperTests,3
spring-boot,AtomikosDependsOnBeanFactoryPostProcessorTests,9
spring-boot,AtomikosPropertiesTests,3
spring-boot,AtomikosConnectionFactoryBeanTests,3
spring-boot,AtomikosXAConnectionFactoryWrapperTests,6
spring-boot,MyComponent,1
spring-boot,ConcurrentReferenceCachingMetadataReaderFactoryTests,7
spring-boot,RedisTestServer,9
spring-boot,AnsiOutputTests,4
spring-boot,AnsiColorsTests,2
spring-boot,AnsiPropertySourceTests,4
spring-boot,AnsiOutputEnabledValue,1
spring-boot,BannerTests,13
spring-boot,JacksonJsonParserTests,3
spring-boot,GsonJsonParserTests,3
spring-boot,JsonSimpleJsonParserTests,3
spring-boot,AbstractJsonParserTests,4
spring-boot,YamlJsonParserTests,3
spring-boot,BasicJsonParserTests,3
spring-boot,JsonJsonParserTests,3
spring-boot,ExampleFilteredComponent,1
spring-boot,ExampleComponent,1
spring-boot,SampleTypeExcludeFilter,3
spring-boot,TypeExcludeFilterTests,9
spring-boot,ConfigurationPropertiesBindingPostProcessorTests,32
spring-boot,EnableConfigurationPropertiesTests,21
spring-boot,FileEncodingApplicationListenerTests,4
spring-boot,InDefaultPackageWithBasePackageClassesConfiguration,2
spring-boot,InDefaultPackageConfiguration,2
spring-boot,InDefaultPackageWithBasePackagesConfiguration,2
spring-boot,InDefaultPackageWithValueConfiguration,2
spring-boot,InDefaultPackageWithMetaAnnotationConfiguration,2
spring-boot,InDefaultPackageWithoutScanConfiguration,1
spring-boot,InOrgSpringPackageConfiguration,2
spring-boot,ExampleBean,1
spring-boot,InRealButScanningProblemPackages,2
spring-boot,InRealPackageConfiguration,2
spring-boot,EmbeddedWebApplicationContextTests,44
spring-boot,EmbeddedServletContainerMvcIntegrationTests,23
spring-boot,AnnotationConfigEmbeddedWebApplicationContextTests,19
spring-boot,ExampleFilter,5
spring-boot,FileSessionPersistenceTests,7
spring-boot,UndertowEmbeddedServletContainerFactoryTests,21
spring-boot,CompressionTests,2
spring-boot,MimeMappingsTests,5
spring-boot,LocalServerPortTests,6
spring-boot,AbstractEmbeddedServletContainerFactoryTests,52
spring-boot,ExampleEmbeddedWebApplicationConfiguration,6
spring-boot,ExampleServlet,4
spring-boot,JettyEmbeddedServletContainerFactoryTests,32
spring-boot,MockEmbeddedServletContainerFactory,20
spring-boot,XmlEmbeddedWebApplicationContextTests,5
spring-boot,TomcatEmbeddedServletContainerFactoryTests,36
spring-boot,ContextIdApplicationContextInitializerTests,4
spring-boot,ConfigFileApplicationListenerTests,38
spring-boot,DelegatingApplicationContextInitializerTests,11
spring-boot,AnsiOutputApplicationListenerTests,9
spring-boot,DelegatingApplicationListenerTests,12
spring-boot,RandomValuePropertySourceTests,2
spring-boot,ConfigurationWarningsApplicationContextInitializerTests,9
spring-boot,DatabaseDriverClassNameTests,5
spring-boot,DatabaseDriverTests,4
spring-boot,JsonObjectSerializerTests,4
spring-boot,JsonComponentModuleTests,9
spring-boot,JsonObjectDeserializerTests,17
spring-boot,NameAndAgeJsonComponent,10
spring-boot,NameAndAge,0
spring-boot,NoUniqueBeanDefinitionFailureAnalyzerTests,15
spring-boot,BeanCurrentlyInCreationFailureAnalyzerTests,14
spring-boot,BeanNotOfRequiredTypeFailureAnalyzerTests,13
spring-boot,BindFailureAnalyzerTests,13
spring-boot,TestBeanConsumer,1
spring-boot,TestBean,0
spring-boot,FooTestBean,2
spring-boot,BarTestBean,2
spring-boot,ValidationExceptionFailureAnalyzerTests,7
spring-boot,FailureAnalyzersTests,10
spring-boot,FailureAnalyzersIntegrationTests,5
spring-boot,SpringApplicationTests,59
spring-boot,DefaultApplicationArgumentsTests,4
spring-boot,AdhocTestSuite,3
spring-boot,ApplicationPidTests,5
spring-boot,PropertiesPropertySourceLoaderTests,4
spring-boot,PropertySourcesLoaderTests,2
spring-boot,SpringApplicationJsonEnvironmentPostProcessorTests,4
spring-boot,YamlPropertySourceLoaderTests,6
spring-boot,SpringProfileDocumentMatcherTests,3
spring-boot,ResourceBannerTests,8
spring-boot,ExitCodeGeneratorsTests,7
spring-boot,OverrideSourcesTests,9
spring-boot,EmbeddedServerPortFileWriterTests,9
spring-boot,ApplicationPidFileWriterTests,15
spring-boot,MyComponentInPackageWithoutDot,1
spring-boot,RestTemplateProxyCustomizationExample,8
spring-boot,SpringApplicationBuilderExample,1
spring-boot,HibernateSearchElasticsearchExample,2
spring-boot,TomcatLegacyCookieProcessorExample,8
