PROJECT,CLASS,TESTCASE,TIME
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testEval,0.001
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testHDel,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testHGet,0.001
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testHLen,0.001
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testHSet,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testIncr,0.001
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testInfo,0.001
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testKeys,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testLLen,0.001
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testLPop,0.001
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testLRem,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testMGet,0.001
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testMove,0.001
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testPTtl,0.001
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testPing,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testRPop,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testSAdd,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testSPop,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testSRem,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testSort,0.001
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testType,0.001
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testZAdd,0.001
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testZRem,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testLInsert,0.001
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testSMembersBytes,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testPersist,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testMGetBytes,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testBrPopLPushBytes,0.001
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testZRevRange,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testMSetNXString,0.004
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testScriptExists,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testSUnionStoreBytes,0.001
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testPublishBytes,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testPTtlBytes,0.001
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testSInterBytes,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testExpireBytes,0.001
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testSInterStore,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testHSetNXBytes,0.001
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testLastSave,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testIncrBytes,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testZRangeBytes,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testSUnionBytes,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testLInsertBytes,0.001
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testHIncrByDoubleBytes,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testHIncrByBytes,0.001
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testSUnionStore,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testHLenBytes,0.001
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testEvalShaBytes,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testSInterStoreBytes,0.001
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testPublish,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testSetNXBytes,0.001
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testHGetBytes,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testLPopBytes,0.001
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testGeoRadiusByMemberWithoutParamBytes,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testHExists,0.001
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testGeoDist,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testGeoHash,0.001
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testZInterStore,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testHGetAll,0.001
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testKeysBytes,0.005
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testPersistBytes,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testRPushBytes,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testZRangeByScoreWithScoresBytes,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testStrLenBytes,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testGeoRadiusWithDistBytes,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testHIncrBy,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testZRangeWithScores,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testZUnionStore,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testSPopBytes,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testIncrByBytes,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testZInterStoreAggWeightsBytes,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testTtlBytes,0.003
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testIncrByDoubleBytes,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testGetRangeBytes,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testZUnionStoreBytes,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testRandomKey,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testPExpireBytes,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testGetNativeConnection,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testSCardBytes,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testPExpireAtBytes,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testInfoBySection,0.002
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testSRandMember,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testZUnionStoreAggWeightsBytes,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testRPushXBytes,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testZInterStoreBytes,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testZInterStoreAggWeights,0.001
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testZCountBytes,0.002
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testGeoRadiusWithoutParamBytes,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testZRevRangeWithScores,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testZRevRangeByScore,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testTxResultsNotSameSizeAsResults,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testZRevRangeByScoreOffsetCountBytes,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testRenameNX,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testZUnionStoreAggWeights,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testZRangeByScore,0.003
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testZRevRangeByScoreBytes,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testZRevRangeWithScoresBytes,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testBlPopBytes,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testRenameNXBytes,0.001
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testEchoBytes,0.001
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testZRevRangeByScoreWithScoresBytes,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testZRangeByScoreOffsetCount,0.001
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testRPopLPushBytes,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testSRandMemberCountBytes,0.001
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testIncrByDouble,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testHMGetBytes,0.001
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testGeoAddBytes,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testSortBytes,0.001
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testZRemRangeByScoreBytes,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testGeoRadiusWithoutParam,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testSortStore,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testGeoRadiusByMemberWithCoordAndCountBytes,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testSortStoreBytes,0.001
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testExecuteStringArgs,0
spring-data-redis,org.springframework.data.redis.connection.DefaultStringRedisConnectionTxTests,testLLenBytes,0.001
